OCCUPATION,IF_OCCUPATION_HAZARDOUS,GENDER,AGE,STATE_OF_PROPOSAL
DRIVINGINSTRUCTOR,Y,M,53,REJECTED
DRIVINGINSTRUCTOR,Y,M,51,REJECTED
SECRETARY,N,F,32,REJECTED
PHYSIOTHERAPY,N,F,26,REJECTED
FASHIONDESIGNER,N,M,35,REJECTED
BUSINESSMAN/WOMAN,N,F,40,REJECTED
TEACHER,N,M,32,REJECTED
TEACHER,N,F,47,REJECTED
SELFEMPLOYED,N,M,49,REJECTED
NURSING,N,F,38,REJECTED
NURSING,N,F,28,REJECTED
NURSING,N,F,38,REJECTED
ACCOUNTANT,N,M,36,REJECTED
DRIVINGINSTRUCTOR,Y,M,36,REJECTED
MECHANIC,Y,M,34,REJECTED
SECURITYFORCE,Y,M,36,REJECTED
TEACHER,N,F,40,REJECTED
TEACHER,N,M,40,REJECTED
BUSINESSMAN/WOMAN,N,M,61,REJECTED
CASHIER,N,M,37,REJECTED
HEALTHWORKER,N,M,37,REJECTED
ACCOUNTANT,N,M,32,REJECTED
STUDENT,N,F,30,REJECTED
STUDENT,N,F,34,REJECTED
CLERK,N,M,65,REJECTED
CUSTOMERSERVICEOFFICER,N,F,33,REJECTED
NURSING,N,F,43,REJECTED
NURSING,N,F,32,REJECTED
NURSING,N,F,34,REJECTED
POLICE,Y,F,37,REJECTED
NURSING,N,M,37,REJECTED
TEACHER,N,M,30,REJECTED
NURSING,N,F,32,REJECTED
BUSINESSMAN/WOMAN,N,M,32,AUTHORIZED
PHYSIOTHERAPY,N,M,45,REJECTED
TEACHER,N,F,36,AUTHORIZED
BUSINESSMAN/WOMAN,N,M,29,REJECTED
SALESREPRESENTATIVE,N,M,31,REJECTED
SURVEYOR,Y,M,33,REJECTED
SECURITYFORCE,Y,M,48,REJECTED
TEACHER,N,M,39,REJECTED
TRADER,N,F,30,REJECTED
PHYSIOTHERAPY,N,M,33,AUTHORIZED
NURSING,N,F,33,REJECTED
POLICE,Y,M,30,REJECTED
PHYSIOTHERAPY,N,F,34,REJECTED
TEACHER,N,M,35,REJECTED
PHYSIOTHERAPY,N,M,32,REJECTED
SELFEMPLOYED,N,F,27,REJECTED
TEACHER,N,M,37,REJECTED
BUSINESSMAN/WOMAN,N,M,31,REJECTED
LECTURER,N,F,35,REJECTED
STUDENT,N,M,35,REJECTED
RESEARCHER,N,M,33,REJECTED
SECURITYFORCE,Y,M,28,REJECTED
ACCOUNTSCLERK,N,M,39,REJECTED
SELFEMPLOYED,N,F,45,REJECTED
PHYSIOTHERAPY,N,M,43,REJECTED
BUSINESSMAN/WOMAN,N,M,46,REJECTED
NURSING,N,M,30,REJECTED
STUDENT,N,M,31,REJECTED
PHYSIOTHERAPY,N,M,35,REJECTED
DRIVINGINSTRUCTOR,Y,M,42,REJECTED
PHYSIOTHERAPY,N,M,31,REJECTED
NURSING,N,M,33,REJECTED
TEACHER,N,M,29,REJECTED
PUBLICSERVANT,N,M,43,REJECTED
TEACHER,N,M,33,REJECTED
BUSINESSMAN/WOMAN,N,F,36,REJECTED
CARPENTER,Y,M,30,REJECTED
NURSING,N,F,31,REJECTED
PHYSIOTHERAPY,N,M,40,REJECTED
HEALTHWORKER,N,M,39,REJECTED
TEACHER,N,M,33,REJECTED
NURSING,N,F,37,REJECTED
TEACHER,N,M,31,REJECTED
SEAMSTRESS/TAILORING,N,F,32,REJECTED
TEACHER,N,M,33,REJECTED
JOURNALIST,Y,F,34,REJECTED
NURSING,N,M,35,REJECTED
TEACHER,N,F,38,REJECTED
TEACHER,N,F,29,REJECTED
PHYSIOTHERAPY,N,M,36,REJECTED
TEACHER,N,F,30,REJECTED
CIVILSERVANT,N,M,30,REJECTED
HR,N,M,28,AUTHORIZED
PROCUREMENTOFFICER,N,M,61,AUTHORIZED
TEACHER,N,F,46,AUTHORIZED
BUILDINGCONTRACTOR,Y,M,33,REJECTED
ACCOUNTSCLERK,N,M,37,REJECTED
ACCOUNTANT,N,F,36,REJECTED
NURSING,N,F,26,CONVERTED
TEACHER,N,M,34,REJECTED
PHYSIOTHERAPY,N,M,33,REJECTED
TEACHER,N,M,28,AUTHORIZED
NURSING,N,F,25,REJECTED
CUSTOMERSERVICEOFFICER,N,F,34,REJECTED
BANKING,N,M,27,REJECTED
DRIVINGINSTRUCTOR,Y,M,55,REJECTED
CARPENTER,Y,M,39,REJECTED
BUSINESSMAN/WOMAN,N,M,36,REJECTED
SALESREPRESENTATIVE,N,M,26,REJECTED
ACCOUNTANT,N,M,36,REJECTED
TEACHER,N,M,40,REJECTED
TEACHER,N,M,35,REJECTED
TEACHER,N,M,34,REJECTED
ENGINEER,Y,M,37,REJECTED
HEALTHWORKER,N,M,35,REJECTED
TEACHER,N,F,33,REJECTED
NURSING,N,F,31,REJECTED
ENGINEER,Y,M,39,REJECTED
PHYSIOTHERAPY,N,F,44,REJECTED
MANAGINGDIRECTOR,N,F,36,REJECTED
TRADER,N,M,40,REJECTED
SHIPREPAIROFFICER,Y,M,54,REJECTED
TEACHER,N,F,30,CONVERTED
NURSING,N,F,30,REJECTED
SELFEMPLOYED,N,M,37,REJECTED
ADMINISTRATOR,N,M,33,REJECTED
STUDENT,N,F,30,REJECTED
BUSINESSMAN/WOMAN,N,M,52,REJECTED
NURSING,N,F,36,REJECTED
TEACHER,N,M,31,REJECTED
BUSINESSMAN/WOMAN,N,M,44,REJECTED
HEALTHWORKER,N,F,27,REJECTED
PHYSIOTHERAPY,N,M,30,REJECTED
BANKING,N,M,32,REJECTED
TEACHER,N,M,37,AUTHORIZED
POLICE,Y,M,35,REJECTED
POLICE,Y,M,35,REJECTED
PHYSIOTHERAPY,N,M,37,REJECTED
TEACHER,N,F,29,REJECTED
ELECTRICIAN,Y,M,32,REJECTED
SHIPREPAIROFFICER,Y,M,31,REJECTED
NURSING,N,F,30,REJECTED
TRADER,N,F,32,REJECTED
PHYSIOTHERAPY,N,M,33,REJECTED
STUDENT,N,M,30,REJECTED
TEACHER,N,M,58,CONVERTED
BUSINESSMAN/WOMAN,N,M,37,REJECTED
PASTORING,N,M,37,REJECTED
STOREKEEPING,N,M,35,REJECTED
SELFEMPLOYED,N,M,35,REJECTED
NURSING,N,M,31,REJECTED
NURSING,N,F,33,REJECTED
PHYSIOTHERAPY,N,M,47,REJECTED
TEACHER,N,F,28,REJECTED
BUSINESSMAN/WOMAN,N,M,33,REJECTED
NURSING,N,M,38,REJECTED
TEACHER,N,F,35,REJECTED
PHYSIOTHERAPY,N,M,28,REJECTED
PHYSIOTHERAPY,N,F,27,AUTHORIZED
NURSING,N,F,32,CONVERTED
TEACHER,N,M,36,REJECTED
ACCOUNTANT,N,M,34,REJECTED
TEACHER,N,F,33,REJECTED
ACCOUNTANT,N,M,29,AUTHORIZED
NURSING,N,F,30,REJECTED
FIREOFFICER,Y,M,26,REJECTED
TEACHER,N,F,30,REJECTED
TEACHER,N,M,31,REJECTED
BUSINESSMAN/WOMAN,N,M,46,REJECTED
TEACHER,N,M,40,REJECTED
CARPENTER,Y,M,45,REJECTED
NURSING,N,M,38,REJECTED
STUDENT,N,M,26,REJECTED
ADMINISTRATOR,N,F,30,REJECTED
BUSINESSMAN/WOMAN,N,M,40,REJECTED
DRIVINGINSTRUCTOR,Y,M,52,REJECTED
TEACHER,N,F,59,REJECTED
TRADER,N,F,43,REJECTED
PHYSIOTHERAPY,N,M,45,REJECTED
SELFEMPLOYED,N,F,32,REJECTED
CATERER,Y,F,28,REJECTED
SECURITYFORCE,Y,M,42,REJECTED
SHIPREPAIROFFICER,Y,F,35,REJECTED
NURSING,N,F,29,REJECTED
DRIVINGINSTRUCTOR,Y,M,30,REJECTED
TEACHER,N,M,64,REJECTED
TEACHER,N,F,30,REJECTED
TRADER,N,F,40,REJECTED
HEALTHWORKER,N,F,44,REJECTED
COOK,Y,F,56,REJECTED
PHYSIOTHERAPY,N,M,49,REJECTED
NURSING,N,F,46,REJECTED
FASHIONDESIGNER,N,F,27,REJECTED
STUDENT,N,F,34,REJECTED
CASHIER,N,F,33,REJECTED
BUSINESSMAN/WOMAN,N,M,31,REJECTED
TRADER,N,M,36,REJECTED
DIRECTOR,N,F,50,REJECTED
DRIVINGINSTRUCTOR,Y,M,35,REJECTED
TEACHER,N,F,34,REJECTED
TEACHER,N,F,32,REJECTED
NURSING,N,F,59,REJECTED
SELFEMPLOYED,N,M,40,REJECTED
MECHANIC,Y,M,42,REJECTED
HAIRDRESSER/BEAUTICIAN,N,F,37,REJECTED
TEACHER,N,M,55,REJECTED
MASON,Y,M,34,REJECTED
NURSING,N,F,38,REJECTED
STUDENT,N,M,32,REJECTED
JOURNALIST,Y,M,33,REJECTED
CARPENTER,Y,M,43,REJECTED
STOREKEEPING,N,M,53,REJECTED
SELFEMPLOYED,N,M,40,REJECTED
PHYSIOTHERAPY,N,M,30,REJECTED
SECRETARY,N,F,38,REJECTED
TEACHER,N,M,43,REJECTED
TEACHER,N,M,41,REJECTED
TEACHER,N,F,32,REJECTED
PHYSIOTHERAPY,N,M,37,REJECTED
TEACHER,N,M,64,REJECTED
TEACHER,N,M,47,REJECTED
PHYSIOTHERAPY,N,F,33,REJECTED
NURSING,N,F,65,REJECTED
TRADER,N,M,40,REJECTED
PHYSIOTHERAPY,N,M,41,REJECTED
NURSING,N,M,32,REJECTED
ADMINISTRATOR,N,F,37,REJECTED
NURSING,N,M,24,REJECTED
ACCOUNTANT,N,F,31,REJECTED
NURSING,N,M,26,CONVERTED
TEACHER,N,M,50,REJECTED
TEACHER,N,M,34,AUTHORIZED
NURSING,N,F,34,REJECTED
POLICE,Y,F,37,AUTHORIZED
TEACHER,N,M,30,REJECTED
NURSING,N,M,28,REJECTED
NURSING,N,F,28,REJECTED
BANKING,N,M,34,REJECTED
PHYSIOTHERAPY,N,F,35,REJECTED
ADMINISTRATOR,N,M,35,REJECTED
SALESREPRESENTATIVE,N,M,26,REJECTED
TEACHER,N,F,35,REJECTED
TEACHER,N,M,29,REJECTED
NURSING,N,M,31,REJECTED
NURSING,N,F,27,REJECTED
PHYSIOTHERAPY,N,M,31,REJECTED
NURSING,N,F,28,REJECTED
PHYSIOTHERAPY,N,M,44,REJECTED
TEACHER,N,M,37,REJECTED
MECHANIC,Y,M,31,AUTHORIZED
SECURITYFORCE,Y,M,37,REJECTED
NURSING,N,F,31,CONVERTED
CASHIER,N,F,34,REJECTED
STUDENT,N,F,32,REJECTED
PHYSIOTHERAPY,N,M,29,REJECTED
NURSING,N,M,33,REJECTED
POLICE,Y,F,33,REJECTED
SALESREPRESENTATIVE,N,M,26,REJECTED
TEACHER,N,M,30,REJECTED
TEACHER,N,F,26,REJECTED
TEACHER,N,M,35,REJECTED
TEACHER,N,M,31,REJECTED
TEACHER,N,M,31,REJECTED
STUDENT,N,M,33,REJECTED
PHYSIOTHERAPY,N,M,41,REJECTED
NURSING,N,F,31,REJECTED
TEACHER,N,M,35,REJECTED
NURSING,N,F,33,REJECTED
TRADER,N,F,29,REJECTED
SECRETARY,N,M,31,REJECTED
SALESREPRESENTATIVE,N,M,56,REJECTED
BUSINESSMAN/WOMAN,N,F,54,REJECTED
ELECTRICIAN,Y,M,43,REJECTED
PHYSIOTHERAPY,N,F,34,REJECTED
TEACHER,N,F,36,REJECTED
TEACHER,N,M,35,REJECTED
PHYSIOTHERAPY,N,M,36,REJECTED
POLICE,Y,F,35,REJECTED
DRIVINGINSTRUCTOR,Y,M,36,AUTHORIZED
PHYSIOTHERAPY,N,M,48,AUTHORIZED
POLICE,Y,F,30,AUTHORIZED
NURSING,N,F,40,AUTHORIZED
CATERER,Y,F,36,REJECTED
SELFEMPLOYED,N,F,59,REJECTED
FASHIONDESIGNER,N,F,40,REJECTED
TEACHER,N,M,46,REJECTED
SECURITYFORCE,Y,M,44,REJECTED
ELECTRICIAN,Y,M,35,REJECTED
ENGINEER,Y,M,38,REJECTED
PHYSIOTHERAPY,N,M,34,REJECTED
TRADER,N,F,32,REJECTED
POLICE,Y,M,34,REJECTED
LABTECHNICIAN,Y,M,40,REJECTED
SELFEMPLOYED,N,M,27,REJECTED
DRIVINGINSTRUCTOR,Y,M,31,REJECTED
PROCUREMENTOFFICER,N,M,43,AUTHORIZED
SECRETARY,N,F,44,REJECTED
ELECTRICIAN,Y,M,29,REJECTED
SECURITYFORCE,Y,M,28,REJECTED
ACCOUNTSCLERK,N,F,36,AUTHORIZED
INSURANCEAGENT,N,M,42,REJECTED
NURSING,N,F,30,REJECTED
PHYSIOTHERAPY,N,F,30,REJECTED
PHYSIOTHERAPY,N,M,30,REJECTED
ACCOUNTANT,N,F,36,REJECTED
RECEPTIONIST,N,F,28,REJECTED
STUDENT,N,M,31,REJECTED
TRADER,N,F,37,REJECTED
TEACHER,N,F,40,REJECTED
PHYSIOTHERAPY,N,M,39,REJECTED
DRIVINGINSTRUCTOR,Y,M,33,REJECTED
SECURITYFORCE,Y,M,60,REJECTED
RECEPTIONIST,N,M,38,REJECTED
PHYSIOTHERAPY,N,F,38,REJECTED
PHYSIOTHERAPY,N,F,27,REJECTED
TRADER,N,F,35,REJECTED
TEACHER,N,M,31,REJECTED
BANKING,N,F,30,REJECTED
SALESREPRESENTATIVE,N,M,36,REJECTED
SALESREPRESENTATIVE,N,F,37,REJECTED
POLICE,Y,M,35,REJECTED
SALESREPRESENTATIVE,N,M,31,REJECTED
PHYSIOTHERAPY,N,M,35,REJECTED
DRIVINGINSTRUCTOR,Y,M,30,REJECTED
CASHIER,N,F,31,REJECTED
DRIVINGINSTRUCTOR,Y,M,53,REJECTED
PHYSIOTHERAPY,N,M,55,REJECTED
SECURITYFORCE,Y,M,60,REJECTED
PHYSIOTHERAPY,N,M,48,REJECTED
SELFEMPLOYED,N,M,41,REJECTED
DRIVINGINSTRUCTOR,Y,M,34,REJECTED
TEACHER,N,M,30,REJECTED
PHYSIOTHERAPY,N,F,27,REJECTED
PHYSIOTHERAPY,N,M,33,REJECTED
PHYSIOTHERAPY,N,F,37,REJECTED
ENGINEER,Y,M,33,REJECTED
TRADER,N,F,36,REJECTED
DRIVINGINSTRUCTOR,Y,M,43,REJECTED
PHYSIOTHERAPY,N,M,40,REJECTED
PHYSIOTHERAPY,N,M,40,REJECTED
AUDITOR,N,M,46,REJECTED
PHYSIOTHERAPY,N,M,35,REJECTED
CASHIER,N,F,33,REJECTED
SHIPREPAIROFFICER,Y,F,44,REJECTED
ENGINEER,Y,M,35,REJECTED
DRIVINGINSTRUCTOR,Y,M,37,REJECTED
TEACHER,N,M,36,REJECTED
NURSING,N,F,41,REJECTED
DRIVINGINSTRUCTOR,Y,F,48,REJECTED
TEACHER,N,M,37,REJECTED
DRIVINGINSTRUCTOR,Y,M,52,REJECTED
POLICE,Y,F,38,AUTHORIZED
INSURANCEAGENT,N,M,40,AUTHORIZED
NURSING,N,F,30,AUTHORIZED
SECURITYFORCE,Y,M,27,REJECTED
BUILDINGCONTRACTOR,Y,M,36,REJECTED
DRIVINGINSTRUCTOR,Y,M,44,REJECTED
BUSINESSMAN/WOMAN,N,M,44,REJECTED
NURSING,N,F,32,REJECTED
NURSING,N,F,38,REJECTED
TEACHER,N,F,30,REJECTED
NURSING,N,F,30,REJECTED
PUBLICSERVANT,N,M,33,REJECTED
BROADCASTER,N,M,44,REJECTED
HEALTHWORKER,N,F,49,REJECTED
SECURITYFORCE,Y,M,40,REJECTED
CATERER,Y,F,30,REJECTED
TEACHER,N,M,38,REJECTED
BUSINESSMAN/WOMAN,N,M,34,REJECTED
CATERER,Y,F,50,REJECTED
TEACHER,N,F,28,REJECTED
TEACHER,N,F,33,REJECTED
SALESREPRESENTATIVE,N,M,33,REJECTED
TEACHER,N,M,31,REJECTED
TEACHER,N,F,36,REJECTED
ADMINISTRATOR,N,M,40,REJECTED
SECRETARY,N,F,38,REJECTED
ACCOUNTANT,N,F,34,REJECTED
STOREKEEPING,N,F,35,REJECTED
HEALTHWORKER,N,M,39,REJECTED
HEALTHWORKER,N,F,30,REJECTED
CIVILSERVANT,N,M,37,REJECTED
WAITER,N,M,37,CONVERTED
NURSING,N,F,34,REJECTED
HEALTHWORKER,N,M,31,REJECTED
CUSTOMERSERVICEOFFICER,N,F,35,REJECTED
CASHIER,N,F,27,REJECTED
ENGINEER,Y,M,29,REJECTED
SALESREPRESENTATIVE,N,M,39,REJECTED
BUSINESSMAN/WOMAN,N,F,48,REJECTED
DRIVINGINSTRUCTOR,Y,M,35,REJECTED
TEACHER,N,M,38,REJECTED
LABOURER,Y,M,60,REJECTED
POLICE,Y,M,36,REJECTED
NURSING,N,M,36,REJECTED
CASHIER,N,F,34,REJECTED
POLICE,Y,F,34,REJECTED
NURSING,N,F,31,REJECTED
BANKING,N,F,39,REJECTED
CATERER,Y,F,35,REJECTED
TEACHER,N,F,33,REJECTED
MECHANIC,Y,M,33,REJECTED
ELECTRICIAN,Y,M,36,REJECTED
POLICE,Y,M,39,REJECTED
NURSING,N,F,33,REJECTED
SHIPREPAIROFFICER,Y,M,37,REJECTED
BUSINESSMAN/WOMAN,N,F,65,REJECTED
SHIPREPAIROFFICER,Y,M,43,REJECTED
NURSING,N,M,31,REJECTED
NURSING,N,F,34,REJECTED
SHIPREPAIROFFICER,Y,F,40,REJECTED
NURSING,N,F,35,REJECTED
TEACHER,N,F,33,REJECTED
BUSINESSMAN/WOMAN,N,M,41,REJECTED
NURSING,N,F,29,REJECTED
SECURITYFORCE,Y,M,33,REJECTED
ADMINISTRATOR,N,F,35,REJECTED
HEALTHWORKER,N,M,33,AUTHORIZED
NURSING,N,F,28,REJECTED
NURSING,N,F,29,REJECTED
BANKING,N,M,37,AUTHORIZED
PHYSIOTHERAPY,N,F,36,REJECTED
TEACHER,N,M,33,REJECTED
STUDENT,N,M,31,REJECTED
NURSING,N,M,31,AUTHORIZED
TEACHER,N,M,31,REJECTED
NURSING,N,F,25,REJECTED
NURSING,N,F,29,CONVERTED
TEACHER,N,M,33,REJECTED
TEACHER,N,F,34,REJECTED
NURSING,N,F,37,AUTHORIZED
TEACHER,N,M,49,REJECTED
NURSING,N,F,27,REJECTED
POLICE,Y,M,29,AUTHORIZED
ARCHITECT,N,M,28,REJECTED
NURSING,N,F,30,REJECTED
HEALTHWORKER,N,F,32,REJECTED
BUSINESSMAN/WOMAN,N,F,56,AUTHORIZED
NURSING,N,F,30,REJECTED
NURSING,N,F,36,AUTHORIZED
NURSING,N,F,31,REJECTED
NURSING,N,F,23,REJECTED
POLICE,Y,M,29,REJECTED
PHYSIOTHERAPY,N,M,37,REJECTED
SECURITYFORCE,Y,M,40,REJECTED
PHYSIOTHERAPY,N,M,35,REJECTED
TEACHER,N,M,38,REJECTED
NURSING,N,F,29,AUTHORIZED
SECURITYFORCE,Y,M,35,REJECTED
TEACHER,N,M,35,REJECTED
BUILDINGCONTRACTOR,Y,M,43,AUTHORIZED
ACCOUNTANT,N,M,39,REJECTED
STUDENT,N,F,27,REJECTED
NURSING,N,M,31,REJECTED
MANAGINGDIRECTOR,N,M,34,REJECTED
NURSING,N,M,28,REJECTED
MARKETINGPERSONEL,N,M,44,REJECTED
TEACHER,N,M,30,REJECTED
MARKETINGPERSONEL,N,M,39,REJECTED
NURSING,N,F,30,CONVERTED
TEACHER,N,M,40,REJECTED
NURSING,N,F,31,REJECTED
BANKING,N,M,35,REJECTED
NURSING,N,F,33,REJECTED
SHOPPINGMALLATTENDANT,N,M,31,REJECTED
SALESREPRESENTATIVE,N,M,35,REJECTED
SALESREPRESENTATIVE,N,F,32,REJECTED
SALESREPRESENTATIVE,N,M,36,REJECTED
TEACHER,N,F,41,REJECTED
NURSING,N,F,35,REJECTED
NURSING,N,M,30,REJECTED
NURSING,N,F,30,REJECTED
NURSING,N,F,28,REJECTED
STUDENT,N,F,27,REJECTED
NURSING,N,F,58,REJECTED
NURSING,N,M,33,REJECTED
NURSING,N,F,27,REJECTED
SELFEMPLOYED,N,M,47,REJECTED
TEACHER,N,M,30,REJECTED
ACCOUNTSCLERK,N,M,34,REJECTED
SELFEMPLOYED,N,M,38,AUTHORIZED
STUDENT,N,F,25,REJECTED
SELFEMPLOYED,N,M,29,REJECTED
TEACHER,N,M,35,REJECTED
TEACHER,N,M,26,REJECTED
PHYSIOTHERAPY,N,M,39,REJECTED
BUSINESSMAN/WOMAN,N,M,39,REJECTED
PHYSIOTHERAPY,N,M,35,REJECTED
SELFEMPLOYED,N,M,43,REJECTED
SHIPREPAIROFFICER,Y,M,32,REJECTED
PHYSIOTHERAPY,N,M,59,REJECTED
BUSINESSMAN/WOMAN,N,M,44,REJECTED
PHYSIOTHERAPY,N,F,30,REJECTED
TEACHER,N,M,34,REJECTED
BUSINESSMAN/WOMAN,N,M,40,REJECTED
TEACHER,N,F,39,REJECTED
SHIPREPAIROFFICER,Y,M,39,REJECTED
TEACHER,N,M,40,REJECTED
SECRETARY,N,F,40,REJECTED
PHYSIOTHERAPY,N,M,39,REJECTED
PHYSIOTHERAPY,N,F,29,REJECTED
TEACHER,N,M,53,REJECTED
ACCOUNTANT,N,F,30,REJECTED
TEACHER,N,M,34,REJECTED
SALESREPRESENTATIVE,N,F,32,REJECTED
SALESREPRESENTATIVE,N,M,36,REJECTED
TEACHER,N,M,29,REJECTED
BUSINESSMAN/WOMAN,N,M,33,REJECTED
PHYSIOTHERAPY,N,M,35,REJECTED
PHYSIOTHERAPY,N,M,44,REJECTED
SELFEMPLOYED,N,M,39,REJECTED
ELECTRICIAN,Y,M,40,REJECTED
NURSING,N,F,39,REJECTED
STUDENT,N,F,31,REJECTED
PHYSIOTHERAPY,N,M,29,REJECTED
TRADER,N,M,45,REJECTED
ADMINISTRATOR,N,M,39,REJECTED
TEACHER,N,F,27,REJECTED
TEACHER,N,F,40,REJECTED
SALESREPRESENTATIVE,N,M,34,REJECTED
ACCOUNTANT,N,M,39,REJECTED
PHYSIOTHERAPY,N,F,33,REJECTED
NURSING,N,F,37,REJECTED
PHYSIOTHERAPY,N,M,40,REJECTED
NURSING,N,F,34,CONVERTED
PASTORING,N,M,46,REJECTED
PHYSIOTHERAPY,N,M,39,REJECTED
PHYSIOTHERAPY,N,F,31,REJECTED
CUSTOMERSERVICEOFFICER,N,F,36,REJECTED
NURSING,N,M,32,REJECTED
SELFEMPLOYED,N,M,40,REJECTED
NURSING,N,F,33,REJECTED
NURSING,N,F,28,REJECTED
PHYSIOTHERAPY,N,M,59,REJECTED
BUSINESSMAN/WOMAN,N,M,33,REJECTED
MECHANIC,Y,M,34,REJECTED
TEACHER,N,F,31,REJECTED
NURSING,N,F,43,REJECTED
PHYSIOTHERAPY,N,F,52,REJECTED
NURSING,N,M,44,REJECTED
NURSING,N,F,33,REJECTED
PHYSIOTHERAPY,N,M,35,REJECTED
NURSING,N,M,35,REJECTED
NURSING,N,F,29,REJECTED
SEAMSTRESS/TAILORING,N,M,27,REJECTED
PHYSIOTHERAPY,N,F,37,REJECTED
PHYSIOTHERAPY,N,F,36,REJECTED
NURSING,N,F,30,REJECTED
BUSINESSMAN/WOMAN,N,M,50,REJECTED
TEACHER,N,F,31,REJECTED
TEACHER,N,F,36,REJECTED
NURSING,N,F,32,REJECTED
PHYSIOTHERAPY,N,F,35,REJECTED
PHYSIOTHERAPY,N,M,36,REJECTED
HEALTHWORKER,N,F,32,REJECTED
PHYSIOTHERAPY,N,M,38,REJECTED
DRIVINGINSTRUCTOR,Y,M,40,REJECTED
NURSING,N,F,38,REJECTED
NURSING,N,F,35,REJECTED
STUDENT,N,M,32,REJECTED
TEACHER,N,M,44,REJECTED
SALESREPRESENTATIVE,N,M,26,CONVERTED
POLICE,Y,F,30,REJECTED
NURSING,N,F,26,REJECTED
DRIVINGINSTRUCTOR,Y,M,55,REJECTED
PHYSIOTHERAPY,N,M,59,REJECTED
FREIGHTFORWARDER,N,M,31,REJECTED
TEACHER,N,F,38,REJECTED
AGRICULTURIST,Y,M,35,REJECTED
SECURITYFORCE,Y,M,27,REJECTED
ENGINEER,Y,M,42,REJECTED
TEACHER,N,F,30,REJECTED
CLERK,N,M,40,REJECTED
LABTECHNICIAN,Y,M,31,AUTHORIZED
STOREKEEPING,N,M,51,REJECTED
NURSING,N,M,26,REJECTED
PROJECTMANAGER,Y,F,27,REJECTED
TEACHER,N,F,43,REJECTED
LABTECHNICIAN,Y,M,31,REJECTED
DRIVINGINSTRUCTOR,Y,M,42,REJECTED
TEACHER,N,F,36,REJECTED
SECURITYFORCE,Y,M,41,REJECTED
PHYSIOTHERAPY,N,M,40,REJECTED
CLERK,N,M,46,REJECTED
DRIVINGINSTRUCTOR,Y,M,37,REJECTED
COOK,Y,F,34,REJECTED
PROJECTMANAGER,Y,M,46,REJECTED
TEACHER,N,M,26,REJECTED
ENGINEER,Y,M,33,REJECTED
SECURITYFORCE,Y,M,31,REJECTED
ENGINEER,Y,M,36,REJECTED
LABTECHNICIAN,Y,F,31,REJECTED
ENGINEER,Y,M,30,REJECTED
TEACHER,N,M,34,REJECTED
NURSING,N,M,29,REJECTED
TRADER,N,F,48,REJECTED
TEACHER,N,M,34,REJECTED
HEALTHWORKER,N,F,30,REJECTED
TEACHER,N,M,38,CONVERTED
TEACHER,N,M,41,AUTHORIZED
TEACHER,N,F,32,REJECTED
CLERK,N,M,36,REJECTED
LABTECHNICIAN,Y,M,35,REJECTED
DRIVINGINSTRUCTOR,Y,M,36,REJECTED
PHYSIOTHERAPY,N,M,30,REJECTED
FACTORYWORKER,Y,M,48,REJECTED
TEACHER,N,F,25,REJECTED
TEACHER,N,M,34,REJECTED
ELECTRICIAN,Y,M,36,AUTHORIZED
ELECTRICIAN,Y,M,43,REJECTED
PHYSIOTHERAPY,N,M,31,REJECTED
PHYSIOTHERAPY,N,M,27,REJECTED
STEELBENDER,Y,M,59,REJECTED
DRIVINGINSTRUCTOR,Y,M,53,REJECTED
PHYSIOTHERAPY,N,M,30,REJECTED
DRIVINGINSTRUCTOR,Y,M,37,REJECTED
PHYSIOTHERAPY,N,M,29,AUTHORIZED
BUSINESSMAN/WOMAN,N,F,45,REJECTED
HEALTHWORKER,N,F,35,REJECTED
SECURITYFORCE,Y,M,28,REJECTED
SECURITYFORCE,Y,M,32,REJECTED
CARPENTER,Y,M,40,REJECTED
PHYSIOTHERAPY,N,F,37,REJECTED
TRADER,N,F,36,REJECTED
SECURITYFORCE,Y,M,31,REJECTED
DRIVINGINSTRUCTOR,Y,M,35,REJECTED
LABTECHNICIAN,Y,M,36,REJECTED
LABTECHNICIAN,Y,M,34,REJECTED
BUSINESSMAN/WOMAN,N,F,35,REJECTED
MECHANIC,Y,M,34,REJECTED
TEACHER,N,M,56,REJECTED
SECURITYFORCE,Y,M,31,REJECTED
PHYSIOTHERAPY,N,F,66,REJECTED
SECURITYFORCE,Y,M,37,REJECTED
SECRETARY,N,F,30,REJECTED
HOTELIER,N,M,26,REJECTED
PHYSIOTHERAPY,N,M,30,REJECTED
DRIVINGINSTRUCTOR,Y,M,34,REJECTED
ELECTRICIAN,Y,M,34,REJECTED
PHYSIOTHERAPY,N,M,52,REJECTED
PHYSIOTHERAPY,N,M,31,REJECTED
SECRETARY,N,F,33,REJECTED
PHYSIOTHERAPY,N,M,34,REJECTED
DRIVINGINSTRUCTOR,Y,M,43,REJECTED
TRADER,N,F,43,REJECTED
CONSTRUCTIONCOMPANY,Y,M,53,REJECTED
COOK,Y,F,34,AUTHORIZED
CUSTOMERSERVICEOFFICER,N,M,37,REJECTED
PHYSIOTHERAPY,N,M,47,REJECTED
FACTORYWORKER,Y,M,29,REJECTED
SALESREPRESENTATIVE,N,M,59,REJECTED
FACTORYWORKER,Y,M,29,REJECTED
PHYSIOTHERAPY,N,F,30,REJECTED
FIREOFFICER,Y,M,42,REJECTED
MECHANIC,Y,M,36,REJECTED
